MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,SaleType,SaleCondition,LotFrontage_na,MasVnrArea_na,GarageYrBlt_na
9,3,4.260984651952867,9.305741456739435,1,2,1,1,1,4,0,8,2,1,3,3,5,6,43,43,0,0,7,7,2,200.0,3,3,2,3,3,2,4,740,3,1,184,7.051855622955894,2,5,1,3,7.051855622955894,0,0,7.051855622955894,0,0,1,1,3,1,3,6,4,1,1,3,43.0,2,2,480,3,3,2,0,58,0,0,0,0,0,3,2,0,11,2,3,1,0,0
12,3,4.060443010546419,9.09661160664784,1,2,1,1,1,4,0,15,2,1,3,5,7,5,10,9,0,0,10,10,1,0.0,3,3,4,4,3,3,1,0,1,0,880,6.78105762593618,2,5,1,3,6.78105762593618,844,0,7.45298232946546,0,0,2,1,3,1,4,8,4,0,0,3,10.0,3,2,527,3,3,2,120,155,0,0,0,0,0,0,2,0,7,2,3,0,0,0
12,3,4.260984651952867,8.987321812850125,1,2,0,1,1,0,0,13,2,1,3,5,6,5,13,12,0,0,6,6,1,0.0,3,3,4,4,3,1,6,219,1,0,554,6.651571873589727,2,4,1,3,6.651571873589727,885,0,7.413970290190444,1,0,2,1,3,1,3,8,4,1,3,3,13.0,3,2,431,3,3,2,224,84,0,0,0,0,0,0,2,0,6,2,3,1,0,0
9,3,4.219507705176107,9.080003870248179,1,2,0,1,1,0,0,3,1,1,3,3,4,5,60,6,0,0,10,10,1,0.0,3,3,2,3,3,1,1,0,1,0,0,0.0,2,5,1,3,7.027314514039777,0,0,7.027314514039777,0,0,2,0,2,1,4,5,4,0,0,1,7.0,3,2,520,3,3,0,0,96,0,0,0,0,0,3,2,0,5,2,3,0,0,0
5,3,4.0943445622221,9.709113657218,1,2,1,1,1,0,0,3,2,1,3,1,5,7,53,53,0,0,3,2,1,0.0,3,4,4,3,3,1,1,0,1,0,816,6.705639094860003,2,3,1,3,6.771935555839602,521,0,7.2399325913204695,0,0,1,1,3,1,3,8,4,0,0,3,53.0,1,1,300,3,3,2,121,0,0,0,1,0,0,0,2,0,4,2,3,0,0,0
5,3,4.260984651952867,9.55400099583723,1,2,1,1,1,0,1,16,2,1,3,1,8,9,73,11,0,0,4,4,2,632.0,3,4,2,3,3,2,3,192,1,0,536,6.591673732008658,2,5,1,3,7.585281078639126,1479,0,8.145549631783584,0,0,3,1,4,1,4,11,4,2,4,4,26.0,1,3,1014,3,3,2,314,12,0,0,0,0,0,2,2,0,5,2,3,1,0,0
4,1,3.091042453358316,7.577633832602728,1,2,0,1,1,0,0,2,2,1,2,5,6,5,33,33,0,0,6,6,2,408.0,3,3,2,3,2,1,4,309,1,0,174,6.182084906716632,2,3,1,3,6.182084906716632,504,0,6.895682697747868,0,0,1,1,2,1,3,5,4,0,0,1,33.0,1,1,264,3,3,2,72,0,0,0,0,0,0,0,2,0,6,2,3,0,0,0
2,3,4.143134726391533,9.220983532074662,1,2,0,1,1,0,0,3,2,1,0,1,5,7,68,9,0,0,1,1,1,0.0,3,4,1,3,3,1,5,351,3,1,112,6.4692503167957724,2,4,1,3,6.695798917058491,547,0,7.212294468500341,1,0,2,0,4,2,3,6,4,0,0,3,29.704032258064444,1,0,0,3,3,2,140,0,0,0,0,0,0,0,2,0,9,2,3,0,0,1
9,3,5.749392985908253,10.227417172661774,1,2,3,3,1,0,1,8,4,1,3,3,7,7,48,1,1,1,1,1,1,0.0,3,3,2,4,3,4,6,425,1,0,160,6.373319789577012,2,5,1,3,7.635303886259415,0,0,7.635303886259415,1,0,2,0,4,1,4,9,4,1,4,3,48.0,2,2,505,3,3,2,0,0,0,0,0,0,0,0,2,0,11,2,3,0,0,0
4,4,3.2188758248682006,7.732369222284388,1,1,0,1,1,0,0,18,2,1,2,5,7,5,9,9,0,0,3,2,2,360.0,3,3,4,4,3,1,5,549,1,0,195,6.61338421837956,2,4,1,3,6.630683385642372,744,0,7.31455283232408,0,0,2,1,3,1,3,6,4,0,0,1,9.0,1,2,440,3,3,2,0,0,0,0,0,0,0,0,2,0,8,2,3,0,0,0
9,3,4.709530201312334,9.614337736809313,1,2,1,1,1,0,0,21,2,1,3,3,8,5,1,0,0,0,10,10,2,304.0,4,3,4,5,3,4,6,1350,1,0,626,7.589335823170617,2,5,1,3,7.589335823170617,0,0,7.589335823170617,1,0,2,0,2,1,4,7,4,1,5,3,1.0,2,3,908,3,3,2,250,63,0,0,0,0,0,0,2,0,7,3,4,0,0,0
9,3,4.3694478524670215,9.230829038403499,1,2,0,1,1,0,0,18,2,1,3,3,8,5,1,1,0,0,10,10,3,468.0,3,3,4,4,3,1,6,33,1,0,1530,7.355001921105257,2,5,1,3,7.355001921105257,0,0,7.355001921105257,0,0,2,0,3,1,4,6,4,1,4,3,1.0,2,3,758,3,3,2,144,99,0,0,0,0,0,0,2,0,10,2,3,0,0,0
5,1,4.260984651952867,8.648396877031582,1,2,0,1,1,0,0,5,2,1,3,1,7,7,82,58,0,0,1,1,1,0.0,3,3,4,3,3,1,1,0,1,0,572,6.35088571671474,2,3,1,3,6.35088571671474,539,0,7.013915474810528,0,0,1,0,2,1,3,5,4,1,4,1,26.0,1,1,288,3,3,2,0,0,1,0,0,0,0,0,2,0,8,2,3,1,0,0
7,3,4.110873864173311,8.881975184248867,1,2,0,3,1,0,1,16,2,1,3,5,7,6,77,8,0,0,4,3,1,0.0,3,2,1,4,3,1,1,0,1,0,776,6.655440350367647,2,3,1,3,6.747586526829315,651,0,7.315218389752975,0,0,1,1,3,1,3,6,4,1,4,3,77.0,2,1,270,3,3,1,0,0,1,0,0,0,0,3,2,0,2,2,3,0,0,0
9,3,4.260984651952867,9.523763287920113,1,2,1,1,1,4,0,3,2,1,3,3,3,5,54,54,2,0,8,1,1,0.0,3,3,0,3,3,1,1,0,1,0,0,0.0,2,5,1,2,7.458186157340487,0,0,7.458186157340487,0,0,2,0,4,1,3,8,1,1,4,3,54.0,1,2,452,3,3,2,0,0,0,0,0,0,0,0,2,0,6,2,3,1,0,0
12,3,4.04305126783455,9.92485757827232,1,2,3,1,1,0,0,21,2,1,3,5,9,5,1,0,2,0,9,9,2,870.0,5,3,4,5,3,1,6,1410,1,0,438,7.522400231387125,2,5,1,3,7.522400231387125,880,0,7.911690520708339,1,0,2,1,4,1,5,10,4,2,5,3,0.0,3,3,706,3,3,2,0,0,0,0,0,0,0,0,2,0,4,3,4,0,0,0
4,1,3.091042453358316,7.427144133408616,1,2,0,1,1,0,0,2,2,1,2,5,5,7,37,37,0,0,9,9,2,268.0,3,3,2,3,3,1,5,231,1,0,399,6.447305862541213,2,3,1,3,6.447305862541213,672,0,7.172424577124845,0,0,2,1,3,1,3,6,4,0,0,1,37.0,1,1,264,3,3,2,185,0,0,0,0,0,0,0,2,0,2,2,3,0,0,0
1,3,4.260984651952867,10.068832485122966,1,2,0,2,1,0,2,17,2,1,3,3,7,6,31,31,1,1,7,7,1,0.0,4,3,4,4,3,4,6,1258,1,0,74,7.195187320178709,2,3,1,3,7.195187320178709,192,0,7.329749689041512,2,0,0,1,0,1,4,4,4,1,3,3,31.0,3,2,586,3,3,2,268,0,0,0,0,0,0,0,2,0,4,2,3,1,0,0
5,3,4.394449154672439,9.748061059204817,1,2,0,1,1,0,0,17,1,1,3,1,4,4,49,49,0,0,2,7,1,0.0,3,3,2,3,3,1,1,0,1,0,0,0.0,2,3,1,3,7.02197642307216,468,0,7.370860166536716,0,0,2,0,4,1,3,7,1,1,4,1,17.0,3,2,680,3,3,0,0,59,0,0,0,0,0,0,2,0,7,2,3,0,0,0
9,3,4.31748811353631,9.052164937010307,1,2,0,1,1,2,0,3,2,1,3,3,5,5,1,0,0,0,10,10,1,0.0,3,3,4,4,3,1,1,0,1,0,1125,7.026426808699636,2,4,1,3,7.026426808699636,0,0,7.026426808699636,0,0,1,1,2,1,3,5,4,0,0,3,0.0,1,2,430,3,3,2,80,64,0,0,0,0,0,0,2,0,4,3,4,0,0,0
4,4,3.4339872044851463,8.064950891749143,1,1,0,1,1,0,0,18,2,1,4,5,7,5,1,1,0,0,3,2,1,0.0,3,3,4,4,3,1,1,0,1,0,600,6.398594934535208,2,5,1,3,6.255750041753367,600,1,7.0909098220799835,0,0,2,1,2,1,4,4,4,0,0,1,1.0,2,2,480,3,3,2,0,166,0,0,0,0,0,0,2,0,6,2,3,0,0,0
12,3,4.189654742026425,9.032050676295599,1,2,1,1,1,0,0,10,2,1,3,5,6,5,4,4,0,0,10,10,1,0.0,4,3,4,4,3,1,1,0,1,0,798,6.683360945766275,2,5,1,3,6.683360945766275,842,0,7.403061091090091,0,0,2,1,3,1,4,6,4,0,0,3,4.0,2,2,520,3,3,2,138,45,0,0,0,0,0,0,2,0,12,2,3,0,0,0
12,3,4.406719247264253,9.300638009956963,1,2,1,1,1,0,0,22,2,1,3,5,7,5,14,14,0,0,10,10,2,448.0,4,3,4,4,3,1,6,1000,1,0,223,7.1098794630722715,2,5,1,3,7.1098794630722715,904,0,7.662937850461535,1,0,2,1,3,1,4,5,4,2,3,3,14.0,2,2,525,3,3,2,171,132,0,0,0,0,0,0,2,0,8,2,3,0,0,0
9,3,3.9318256327243257,8.987321812850125,1,2,0,1,1,0,0,8,2,1,3,3,6,6,61,7,0,0,10,10,1,0.0,3,4,2,3,3,1,5,680,1,0,292,6.880384082186005,2,5,1,3,6.880384082186005,0,0,6.880384082186005,1,0,1,0,2,1,3,5,4,1,4,1,61.0,1,1,240,3,3,2,0,0,0,0,0,0,0,0,2,0,5,2,3,0,0,0
12,3,4.394449154672439,9.19309247856663,1,2,1,1,1,0,0,10,2,1,3,5,8,5,14,14,0,0,10,10,1,0.0,4,3,4,4,3,1,6,584,1,0,544,7.029087564149662,2,5,1,3,7.04141166379481,878,0,7.611347717403621,0,0,2,1,3,1,4,8,4,1,3,3,14.0,2,2,466,3,3,2,0,155,0,0,0,0,0,0,2,0,6,2,3,0,0,0
9,3,4.23410650459726,9.166597449028265,1,2,0,1,1,0,0,3,2,1,3,3,5,6,54,54,0,0,1,1,1,0.0,3,3,2,3,3,3,4,739,1,0,405,7.0431599159883405,2,3,1,3,7.0431599159883405,0,0,7.0431599159883405,1,0,1,0,3,1,3,6,4,0,0,3,54.0,1,1,596,3,3,2,44,0,0,0,0,0,0,0,2,0,6,2,3,0,0,0
8,3,4.532599493153256,8.843759381917984,1,2,1,1,1,0,0,17,2,1,3,4,5,4,48,48,2,0,1,5,2,120.0,3,3,2,3,3,3,4,300,3,1,468,6.968850378341948,2,5,1,1,7.210079628170788,0,0,7.210079628170788,0,1,1,0,3,1,4,6,1,0,0,4,48.0,1,1,288,3,3,2,168,0,1,0,0,0,0,0,2,0,7,2,1,0,0,0
5,1,3.9318256327243257,8.612685172875459,1,2,0,1,1,2,0,5,2,1,3,1,5,7,81,9,0,0,1,1,1,0.0,3,3,1,3,3,1,2,234,5,1,0,6.831953565565855,2,3,1,3,6.831953565565855,0,1,7.183111701743281,1,0,1,0,3,1,3,6,4,0,0,1,36.0,1,2,484,3,3,2,0,0,0,0,0,0,0,0,2,0,4,2,3,0,0,0
12,3,4.3694478524670215,9.39366142910322,1,2,1,1,1,4,0,22,2,1,3,5,8,5,8,8,0,0,10,10,2,530.0,4,3,4,4,3,3,6,956,1,0,130,6.99117688712121,2,5,1,3,6.99117688712121,838,0,7.562681246721884,1,0,2,1,3,1,4,7,4,1,3,3,8.0,2,2,592,3,3,2,208,75,0,0,1,0,0,0,2,0,6,2,3,0,0,0
2,3,4.23410650459726,9.294773427951013,1,2,0,1,1,0,0,3,2,1,0,3,5,5,58,58,0,0,3,2,1,0.0,3,3,2,3,3,1,5,1040,1,0,124,7.060476365999801,1,3,0,3,7.060476365999801,0,0,7.060476365999801,1,0,1,0,3,1,3,5,4,0,0,1,58.0,1,1,240,3,3,2,0,48,0,0,0,0,0,0,2,0,8,1,3,0,0,0
9,3,4.110873864173311,8.902591637374087,1,2,0,1,1,2,0,8,2,1,3,3,5,7,57,57,0,0,6,6,1,0.0,3,3,2,3,3,2,5,852,1,0,100,6.859614903654202,2,3,1,3,6.859614903654202,0,0,6.859614903654202,1,0,1,0,2,1,3,4,4,0,0,1,20.0,1,2,840,3,3,2,0,0,0,0,0,0,0,0,2,0,6,0,1,0,0,0
7,1,3.9318256327243257,8.566173813637858,1,1,0,1,1,0,0,5,2,1,3,5,8,5,136,21,0,0,3,2,1,0.0,3,4,1,3,2,1,2,259,1,0,425,6.529418838262226,0,2,0,3,6.844815479208263,1215,1,7.765993079407675,0,0,2,0,4,1,3,8,4,0,0,3,29.704032258064444,1,0,0,3,3,2,0,54,1,0,0,0,0,0,2,0,12,2,3,0,0,1
9,3,4.260984651952867,9.984883190740122,1,2,1,1,1,2,0,16,2,1,3,3,6,9,21,2,2,0,1,7,2,260.0,4,4,2,4,3,1,6,808,1,0,72,6.78105762593618,2,5,1,3,7.427144133408616,0,0,7.427144133408616,1,0,2,0,3,1,4,5,4,1,4,3,21.0,3,2,540,3,3,2,292,44,0,1,0,0,0,0,2,0,12,2,3,1,0,0
2,1,4.110873864173311,9.287394001418473,1,1,0,1,1,0,0,5,2,1,0,1,6,7,103,8,0,0,1,1,1,0.0,3,3,1,2,3,1,1,0,1,0,482,6.180016653652572,2,5,0,3,7.108244139731541,691,0,7.556427969440253,0,0,2,0,3,2,3,7,4,1,3,1,5.0,1,2,672,4,3,2,0,25,1,0,0,0,0,0,2,0,4,2,3,0,0,0
9,3,4.260984651952867,9.32741204356202,1,2,1,1,1,4,0,8,2,1,3,3,6,7,40,40,0,0,1,1,2,180.0,3,3,2,3,3,1,5,578,1,0,426,6.912742820493176,2,5,1,3,6.912742820493176,0,0,6.912742820493176,1,0,1,0,2,1,3,5,4,1,3,3,40.0,3,2,480,3,3,2,0,0,0,0,0,0,0,0,1,1,3,2,3,1,0,0
5,3,3.9512437185814275,8.45807992692373,1,2,1,1,1,0,1,4,1,1,3,1,4,7,60,56,0,0,3,2,1,0.0,3,3,2,3,3,1,5,384,1,0,363,6.617402977974478,2,3,1,3,6.652863029353347,456,0,7.115582126184454,1,0,1,1,3,1,3,5,4,0,0,1,60.0,1,1,305,3,3,2,0,57,0,0,1,0,0,3,2,0,8,2,1,0,0,0
0,3,4.59511985013459,9.074749717669835,1,2,1,1,1,0,0,4,2,1,3,3,5,5,87,57,0,0,4,4,1,0.0,3,2,1,3,3,1,4,645,1,0,270,6.82001636467413,2,3,1,3,7.0630481633881725,0,0,7.0630481633881725,0,0,1,0,3,1,3,6,0,1,4,1,35.0,1,2,495,3,3,2,0,0,1,0,1,0,0,0,2,0,5,2,3,0,0,0
0,1,4.110873864173311,8.841014310483892,1,2,0,1,1,1,0,4,1,1,3,3,5,5,85,59,0,0,1,1,1,0.0,3,3,4,3,3,2,2,405,1,0,740,7.044032897274685,2,3,1,3,7.171656822768514,0,0,7.171656822768514,0,0,1,0,2,1,2,5,3,0,0,1,44.0,1,2,440,3,3,2,0,0,0,0,0,0,0,0,2,0,10,2,3,0,0,0
11,3,4.260984651952867,8.570165076182343,1,2,1,2,1,0,1,17,2,1,3,3,7,5,20,20,0,0,1,1,1,0.0,3,3,4,4,3,4,6,1082,1,0,371,7.282073658093465,2,4,1,3,7.282073658093465,0,0,7.282073658093465,1,0,1,1,2,1,4,6,4,1,3,3,20.0,2,2,445,3,3,2,0,80,0,0,1,0,0,0,2,0,12,2,1,1,0,0
9,3,4.260984651952867,9.343471684579365,1,2,0,1,1,0,0,15,2,1,3,3,8,5,9,8,0,0,10,10,2,479.0,4,3,4,4,3,3,6,1358,1,0,223,7.366445148327599,2,5,1,3,7.379008127628304,0,0,7.379008127628304,1,0,2,0,3,1,4,6,4,1,3,3,9.0,2,2,670,3,3,2,180,0,0,0,0,0,0,3,1,1,5,2,3,1,0,0
9,3,4.454347296253507,9.210440366976517,1,2,0,1,1,0,0,18,2,1,3,3,8,5,1,1,2,0,10,10,3,410.0,4,3,4,4,4,3,1,0,1,0,1588,7.370860166536716,2,5,1,3,7.370860166536716,0,0,7.370860166536716,0,0,2,0,3,1,4,7,4,1,4,3,1.0,2,3,825,3,3,2,144,45,0,0,0,0,0,0,2,0,12,2,3,0,0,0
2,3,4.330733340286331,9.247925132303454,1,2,0,1,1,0,0,8,2,1,0,4,6,5,48,48,2,0,6,6,2,105.0,3,2,2,3,3,4,5,513,1,0,75,6.3784261836515865,2,3,1,3,6.999422467507961,0,0,6.999422467507961,1,0,1,0,2,1,3,6,4,0,0,3,48.0,2,1,264,3,3,2,0,0,0,0,0,0,0,0,2,0,3,1,3,0,0,0
9,3,4.260984651952867,9.274253697719836,1,2,1,1,1,0,0,8,2,1,3,3,5,6,45,45,2,0,1,1,1,0.0,3,3,2,3,3,1,3,915,1,0,135,6.957497370876951,2,3,1,3,6.957497370876951,0,0,6.957497370876951,1,0,1,0,3,1,3,6,4,0,0,3,45.0,1,1,368,3,3,2,0,319,0,0,0,0,0,0,2,0,1,0,3,1,0,0
9,3,4.30406509320417,9.298534382712099,1,2,0,3,1,0,0,3,2,1,3,3,4,5,42,42,2,0,6,6,2,48.0,3,3,2,3,3,1,3,520,1,0,440,6.8679744089702925,2,3,1,1,6.8679744089702925,0,0,6.8679744089702925,1,0,1,0,3,1,3,6,4,0,0,3,42.0,3,1,432,3,3,1,120,0,0,0,0,0,0,0,2,0,5,2,3,0,0,0
5,3,3.9318256327243257,8.934059722248843,1,2,0,1,1,0,0,3,0,1,3,1,5,3,58,56,0,0,3,2,1,0.0,3,3,2,2,2,2,1,0,1,0,810,6.698268054115413,2,2,1,2,6.910750787961936,454,0,7.284134806195205,1,1,1,0,4,1,3,7,4,1,3,1,52.0,1,1,280,3,3,1,0,0,0,0,0,0,0,0,2,0,8,2,3,0,0,0
9,3,4.260984651952867,9.122273893107732,1,2,1,1,1,0,0,12,5,1,3,3,6,7,41,41,2,0,8,8,1,0.0,3,3,2,3,3,1,1,0,1,0,1489,7.306531398939505,2,4,1,3,7.306531398939505,0,0,7.306531398939505,0,0,2,0,3,1,4,7,4,1,4,3,41.0,2,2,462,3,3,2,0,0,0,0,0,0,0,0,2,0,8,2,3,1,0,0
9,3,4.382026634673881,9.150271845510064,1,2,0,1,1,0,0,18,2,1,3,3,7,5,0,0,2,0,9,9,3,205.0,5,3,4,5,3,1,6,1126,1,0,600,7.454141078146678,2,5,1,3,7.454141078146678,0,0,7.454141078146678,1,0,2,0,3,1,5,8,4,1,4,3,0.0,3,3,786,3,3,2,171,138,0,0,1,0,0,0,2,0,9,3,4,0,0,0
5,1,4.1588830833596715,9.343734255146714,1,2,0,1,1,0,0,5,2,1,3,1,7,5,5,5,0,0,10,10,1,0.0,3,3,4,4,3,1,1,0,1,0,1362,7.217443431696533,2,5,1,3,7.217443431696533,720,0,7.641564441260972,0,0,2,1,3,1,4,6,2,0,0,1,5.0,1,2,484,3,3,0,280,238,0,0,0,0,0,0,2,0,6,2,3,0,0,0
9,3,3.9318256327243257,8.99342737041261,1,2,1,1,1,4,0,19,2,1,3,3,7,5,16,16,2,0,6,6,2,54.0,3,3,2,4,3,1,5,1053,1,0,256,7.177782416195197,2,3,1,3,7.200424892944957,0,0,7.200424892944957,1,0,2,0,2,1,3,6,4,1,3,3,16.0,3,2,484,4,4,2,0,58,0,0,1,0,0,0,2,0,7,2,3,0,0,0
12,3,4.260984651952867,9.713899659750128,1,2,1,1,1,0,0,22,2,1,3,5,8,5,11,11,0,0,10,10,2,731.0,4,3,4,4,3,2,6,781,1,0,503,7.158513997329321,2,5,1,3,7.1785454837637,1140,0,7.804251383528112,1,0,2,1,3,1,4,7,4,1,3,3,11.0,3,3,1069,3,3,2,0,126,0,0,0,0,0,0,2,0,5,2,3,1,0,0
12,3,4.07753744390572,9.550733483340633,1,2,1,1,1,0,0,13,2,1,3,5,7,5,0,0,0,0,10,10,1,0.0,4,3,4,4,3,3,1,0,1,0,879,6.779921907472252,2,5,1,3,6.779921907472252,984,0,7.530479995245536,0,0,2,1,4,1,4,9,4,1,4,4,0.0,3,3,660,3,3,2,100,17,0,0,0,0,0,0,2,0,11,3,4,0,0,0
6,3,4.2626798770413155,9.041448235493888,1,2,0,1,1,2,0,15,2,1,3,0,5,7,37,2,0,0,6,3,1,0.0,3,3,2,4,3,3,6,656,1,0,112,6.645090969505644,2,3,1,3,6.645090969505644,0,0,6.645090969505644,1,0,1,0,2,1,3,5,4,0,0,1,21.0,1,2,396,3,3,2,58,0,0,0,0,0,0,3,2,0,3,2,3,0,0,0
9,3,3.9318256327243257,8.517393171418904,1,2,0,2,1,0,1,4,2,1,3,3,1,3,61,57,0,0,10,10,1,0.0,2,2,0,3,3,1,1,0,1,0,0,0.0,2,2,0,1,5.814130531825066,0,0,5.814130531825066,0,0,1,0,1,1,2,2,4,0,0,3,28.704032258064444,1,0,0,3,3,0,0,0,0,0,0,0,0,0,2,0,1,2,3,0,0,1
9,3,4.394449154672439,9.127067452782361,1,2,0,1,1,0,0,8,2,1,3,3,6,6,43,43,0,0,6,6,1,0.0,3,3,2,3,3,1,3,892,1,0,244,7.036148493750536,2,3,1,3,7.036148493750536,0,0,7.036148493750536,1,0,1,0,3,1,3,5,4,1,4,3,43.0,2,1,384,3,3,2,426,0,0,0,0,0,0,0,2,0,7,2,3,0,0,0
11,1,3.4965075614664802,8.412054873292933,1,2,0,1,1,1,0,9,2,1,4,3,6,5,8,8,2,0,10,10,2,443.0,3,4,4,5,4,1,6,1201,1,0,36,7.121252453244542,2,5,1,3,7.198931240688173,0,0,7.198931240688173,1,0,2,0,2,1,3,5,4,0,0,3,8.0,3,2,405,3,3,2,0,199,0,0,0,0,0,0,2,0,3,2,3,0,0,0
9,3,4.204692619390966,8.962007209588313,1,2,1,1,1,0,0,8,2,1,3,3,5,5,42,42,0,0,1,1,1,0.0,3,3,2,3,3,1,3,312,2,1,0,6.816735880594968,2,3,1,3,6.816735880594968,0,0,6.816735880594968,0,0,1,0,2,1,3,5,4,0,0,3,42.0,1,1,288,3,3,2,0,0,0,0,0,0,0,0,2,0,11,2,1,0,0,0
12,3,4.248495242049359,8.934718614016768,1,2,0,1,1,0,0,8,5,1,3,5,5,5,45,45,0,0,10,10,2,288.0,3,3,2,3,3,1,5,540,1,0,324,6.762729506931879,2,3,1,3,6.776506992372183,936,0,7.502738210754851,0,0,2,0,4,1,3,8,4,1,3,3,45.0,2,1,264,3,3,2,0,168,0,0,0,0,0,0,2,0,7,2,3,0,0,0
10,3,4.110873864173311,9.036106025364846,1,2,0,0,1,0,1,7,2,1,3,2,5,8,69,11,0,0,1,1,1,0.0,3,3,4,3,3,1,2,378,1,0,342,6.580639137284949,2,5,1,3,6.959398512133975,720,1,7.693025748417888,0,0,2,1,4,1,4,8,4,1,4,1,69.0,1,1,240,3,3,2,262,24,0,0,0,0,0,0,2,0,7,2,3,0,0,0
5,3,4.07753744390572,9.037295651962438,1,2,0,1,1,1,0,3,1,1,3,1,5,3,96,10,1,0,1,10,1,0.0,3,2,4,3,3,1,1,0,1,0,658,6.490723534502507,2,3,1,3,6.490723534502507,526,0,7.077498053569231,0,0,1,0,5,1,3,8,4,0,0,3,27.704032258064444,1,0,0,3,3,0,0,151,0,0,0,0,0,0,2,0,5,2,0,0,0,1
2,1,4.110873864173311,9.222367752188902,1,2,1,0,1,0,0,5,1,1,0,2,7,4,97,57,2,0,1,1,1,0.0,2,3,2,3,3,1,1,0,1,0,925,6.8308742346461795,2,3,0,1,6.872128101338986,925,0,7.5443321080536885,0,0,1,1,4,2,3,9,4,1,4,1,47.0,1,1,308,3,3,0,0,0,1,0,0,0,0,3,2,0,1,2,3,0,0,0
9,3,4.330733340286331,8.907747686788648,1,2,0,1,1,2,0,8,2,1,3,3,5,6,48,5,0,0,3,2,1,0.0,3,3,2,3,3,1,3,405,1,0,658,6.96979066990159,2,4,1,3,7.191429330036379,0,0,7.191429330036379,1,0,1,0,3,1,4,7,4,0,0,1,33.0,1,2,624,3,3,2,0,0,0,0,0,0,0,0,2,0,7,2,3,0,0,0
9,3,4.3694478524670215,9.400216653174247,1,2,1,1,1,0,0,12,2,1,3,3,6,6,27,27,0,0,3,2,2,210.0,3,4,2,4,3,1,6,588,2,1,606,7.260522598089852,2,3,1,3,7.260522598089852,0,0,7.260522598089852,0,0,2,0,3,1,4,7,4,1,3,3,27.0,3,2,576,3,3,2,276,0,0,0,0,0,0,4,2,0,6,2,3,0,0,0
3,3,4.61512051684126,10.12667110305036,1,2,0,2,1,0,0,9,2,1,1,3,5,4,40,40,0,0,6,7,1,0.0,3,3,2,3,3,3,1,0,1,0,1632,7.398174092970465,2,3,1,3,7.398174092970465,0,0,7.398174092970465,0,0,2,0,4,2,3,8,4,0,0,3,40.0,1,2,576,3,3,1,0,0,0,0,0,0,0,0,2,0,6,2,3,0,0,0
9,3,4.330733340286331,9.18512512283512,1,2,0,1,1,0,0,15,2,1,3,3,7,5,9,8,0,0,10,10,2,171.0,4,3,4,4,3,1,1,0,1,0,1630,7.396948602621014,2,5,1,3,7.396948602621014,0,0,7.396948602621014,0,0,2,0,3,1,4,6,4,1,3,3,9.0,1,2,451,3,3,2,74,234,0,0,0,0,0,0,2,0,10,2,3,0,0,0
5,0,4.663439094112067,9.044403844431551,1,2,1,1,1,2,0,0,1,0,3,1,3,2,94,27,2,0,7,7,1,0.0,2,2,2,3,2,1,1,0,1,0,1013,6.921658184151129,2,3,0,3,6.921658184151129,0,1,7.3310603052186325,0,0,1,0,2,1,2,6,4,0,0,3,30.704032258064444,1,0,0,3,3,0,0,0,1,0,0,0,0,3,2,0,10,1,1,0,0,1
3,3,4.110873864173311,8.881975184248867,1,2,0,1,1,0,0,8,2,1,1,3,4,5,60,59,0,0,8,5,1,0.0,3,3,0,3,3,1,1,0,1,0,0,0.0,0,2,0,1,6.947937068614969,0,0,6.947937068614969,0,0,2,0,2,2,3,6,4,0,0,1,53.0,1,2,420,3,3,2,0,0,0,0,0,0,0,0,2,0,6,2,3,0,0,0
7,3,4.204692619390966,8.83331693749932,1,2,0,0,1,2,0,7,2,1,3,5,6,4,95,60,0,0,1,1,1,0.0,3,3,4,4,3,1,1,0,1,0,806,6.693323668269949,2,3,0,1,6.7357800142423265,806,0,7.4073177104694174,1,0,1,1,4,1,2,6,4,0,0,1,90.0,1,1,216,3,3,2,0,66,1,0,0,0,0,0,2,0,5,2,3,0,0,0
5,3,4.189654742026425,8.962519832949532,1,2,0,1,1,0,0,7,2,1,3,1,4,3,81,59,0,0,2,7,1,0.0,3,3,1,3,3,1,4,622,1,0,500,7.023758954738443,2,3,1,3,7.192182058713246,653,0,7.591861714889934,1,0,2,0,4,1,4,7,1,2,3,1,28.0,1,2,576,3,3,2,431,44,0,0,0,0,0,3,2,0,12,2,3,0,0,0
