MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,SaleType,SaleCondition,LotFrontage_na,MasVnrArea_na,GarageYrBlt_na
9,3,4.2626798770413155,9.036106025364846,1,2,0,1,1,0,0,8,2,1,3,3,6,3,52,52,2,0,8,8,1,0.0,3,3,2,3,3,1,5,189,3,1,628,7.2991214627108,2,4,1,3,7.2991214627108,0,0,7.2991214627108,1,0,1,1,3,1,3,6,4,2,4,3,52.0,2,2,442,3,3,2,114,0,0,0,1,0,0,0,2,0,6,2,3,0,0,0
9,3,4.2626798770413155,9.495594499353297,1,2,0,1,1,0,0,8,2,1,3,3,5,7,51,7,2,0,1,1,1,0.0,3,3,2,4,3,1,3,377,1,0,551,6.834108738813838,2,3,1,3,6.834108738813838,0,0,6.834108738813838,0,0,1,0,2,1,3,4,4,0,0,3,51.0,1,1,252,3,3,2,261,0,1,0,0,0,0,0,2,0,6,2,3,0,0,0
12,3,4.430816798843313,9.484937204879309,1,2,1,3,1,2,0,19,2,1,3,5,7,5,0,0,0,0,10,10,1,0.0,3,3,4,5,3,3,1,0,1,0,846,6.741700694652055,2,4,1,3,6.741700694652055,846,0,7.4342573821331355,0,0,2,1,3,1,4,6,4,0,0,3,0.0,2,2,650,3,3,2,208,114,0,0,0,0,0,0,2,0,7,3,4,0,0,0
5,3,3.9889840465642745,8.587278798982926,1,2,0,1,1,2,0,16,2,1,3,1,5,6,97,4,0,0,1,3,1,0.0,3,3,4,3,3,1,1,0,1,0,661,6.495265555937008,2,5,1,3,6.495265555937008,589,0,7.1316985104669115,0,0,2,0,3,1,3,8,4,1,4,1,22.0,1,2,552,3,3,2,242,0,1,0,0,0,0,0,2,0,11,2,3,0,0,0
12,3,4.260984651952867,9.42504844446929,1,2,1,1,1,2,0,13,2,1,3,5,7,5,4,4,0,0,10,10,1,0.0,4,3,4,4,3,4,1,0,1,0,847,6.742880635791903,2,5,1,3,6.742880635791903,886,0,7.458186157340487,0,0,2,1,3,1,4,7,4,1,4,4,4.0,3,2,433,3,3,2,100,48,0,0,0,0,0,0,2,0,10,2,2,1,0,0
12,3,4.276666119016055,8.961366060627451,1,2,1,1,1,0,0,13,2,1,3,5,7,5,5,4,0,0,10,10,1,0.0,4,3,4,4,3,1,6,425,1,0,291,6.57507584059962,2,5,1,3,6.57507584059962,716,0,7.267525427828172,1,0,2,1,3,1,4,6,4,1,4,3,5.0,3,2,432,3,3,2,100,51,0,0,0,0,0,0,2,0,7,2,3,0,0,0
2,3,3.9318256327243257,8.912069097970134,1,2,0,1,1,2,0,4,0,0,0,2,5,6,69,58,0,0,3,2,1,0.0,3,3,1,3,3,1,6,851,1,0,140,6.899723107284872,2,5,1,3,6.982862751468942,0,0,6.982862751468942,1,0,1,0,2,2,3,5,4,2,3,3,69.0,2,1,205,4,3,2,0,4,0,0,0,0,0,0,2,0,1,2,3,0,0,0
9,3,4.31748811353631,9.230829038403499,1,2,0,1,1,2,0,3,2,1,3,3,3,3,57,57,1,1,5,5,1,0.0,3,3,0,3,3,1,1,0,1,0,0,0.0,1,2,0,1,6.851184927493743,0,0,6.851184927493743,0,0,1,0,2,1,2,4,3,0,0,1,53.0,1,2,528,3,2,2,0,0,0,0,0,0,0,0,2,0,7,2,3,0,0,0
9,3,4.110873864173311,8.998384010052538,1,2,0,3,1,0,0,20,2,1,3,3,8,6,0,0,0,0,3,2,2,0.0,4,3,4,4,3,3,6,945,1,0,474,7.258412150595307,2,5,1,3,7.258412150595307,0,0,7.258412150595307,1,0,2,0,2,1,4,7,4,1,4,3,0.0,2,2,567,3,3,2,140,0,0,0,0,0,0,0,2,0,10,3,4,0,0,0
9,3,4.260984651952867,9.096835671179361,1,2,1,1,1,2,0,3,2,1,3,3,4,3,53,53,0,0,0,0,1,0.0,3,3,2,3,3,1,1,0,1,0,672,6.511745329644728,2,5,1,2,6.8679744089702925,0,0,6.8679744089702925,0,0,1,0,3,1,3,5,4,0,0,2,53.0,1,1,288,3,3,2,64,0,0,0,1,0,0,3,2,0,10,0,1,1,0,0
9,3,4.219507705176107,9.273972232220956,1,2,1,3,1,0,0,19,2,1,3,3,8,5,1,0,0,0,10,10,3,274.0,4,3,4,4,3,3,1,0,1,0,1638,7.40184157874383,2,5,1,3,7.4067107301776405,0,0,7.4067107301776405,0,0,2,0,3,1,4,6,4,1,4,3,0.0,2,3,870,3,3,2,192,80,0,0,0,0,0,0,2,0,11,3,4,0,0,0
6,3,4.248495242049359,9.230731061623917,1,2,1,1,1,0,0,8,2,1,3,0,5,5,44,44,0,0,3,2,1,0.0,3,3,2,3,3,3,4,784,1,0,141,6.8308742346461795,2,3,1,3,6.907755278982137,0,0,6.907755278982137,1,0,1,0,3,1,3,6,4,0,0,3,44.0,1,1,300,3,3,2,150,72,0,0,0,0,0,0,2,0,5,2,3,0,0,0
1,1,3.9318256327243257,9.116139576577355,1,2,0,1,1,0,0,4,3,0,3,3,5,6,78,48,0,0,10,10,1,0.0,3,3,1,3,3,1,1,0,1,0,742,6.610696044717759,2,3,1,2,6.659293919683638,0,1,6.841615476477592,0,0,1,0,2,1,3,4,4,0,0,1,20.0,1,1,308,3,3,1,0,0,0,0,0,0,0,0,1,1,8,2,3,0,0,0
12,3,4.90527477843843,9.87194528452625,1,2,1,3,1,2,0,13,2,1,3,5,7,5,1,0,0,0,10,10,2,456.0,4,3,4,4,3,2,6,57,1,0,1335,7.239214973779806,2,5,1,3,7.239214973779806,1070,0,7.809135398120538,1,0,2,1,4,1,4,9,4,1,4,3,0.0,2,2,576,3,3,2,239,132,0,1,0,0,0,0,2,0,3,3,4,0,0,0
8,3,4.454347296253507,9.143238568435446,1,2,0,1,1,0,0,8,2,1,3,4,6,7,43,16,2,0,6,6,2,108.0,3,3,2,4,3,4,2,270,5,1,452,7.172424577124845,2,5,1,3,7.172424577124845,0,0,7.172424577124845,0,1,2,0,3,1,4,7,3,0,0,3,43.0,2,1,309,3,3,2,333,0,0,0,0,0,0,3,2,0,10,1,3,0,0,0
3,1,4.110873864173311,8.881975184248867,1,0,0,1,1,0,0,5,2,1,1,0,5,5,27,27,0,0,3,2,2,180.0,3,3,2,4,3,4,6,936,1,0,0,6.842683282238422,2,3,1,3,6.842683282238422,0,0,6.842683282238422,1,0,1,0,2,1,3,4,4,0,0,1,27.0,1,2,672,3,3,2,49,0,0,0,0,0,0,0,2,0,8,2,3,0,0,0
9,3,4.260984651952867,8.853808274977197,1,2,1,1,1,4,0,15,2,1,3,3,5,8,31,4,0,0,10,10,2,90.0,4,4,2,3,3,1,5,646,1,0,218,6.762729506931879,2,5,1,3,6.762729506931879,0,0,6.762729506931879,1,0,1,0,3,1,3,6,4,0,0,3,31.0,1,1,336,3,3,2,0,0,0,0,0,0,0,2,2,0,7,2,3,1,0,0
2,3,4.2626798770413155,8.853808274977197,1,2,0,1,1,0,0,3,2,1,0,5,5,7,98,17,0,0,3,2,1,0.0,3,3,2,4,3,4,6,969,1,0,148,7.0192966537150445,2,3,1,3,6.710523109452428,527,0,7.206377291472252,1,0,1,0,3,1,3,5,4,0,0,3,29.704032258064444,1,0,0,3,3,0,85,0,1,0,0,0,0,0,2,0,1,2,3,0,0,1
9,3,4.060443010546419,9.13194630454817,1,2,3,1,1,0,0,15,2,1,3,3,5,5,14,13,0,0,10,10,1,0.0,3,3,4,4,3,1,6,686,1,0,304,6.898714534329988,2,5,1,3,6.898714534329988,0,0,6.898714534329988,0,1,1,0,3,1,3,5,4,0,0,1,12.0,1,2,672,3,3,2,0,0,0,0,0,0,0,0,2,0,2,2,3,0,0,0
5,3,4.9344739331306915,9.799847777776368,1,2,1,0,1,0,0,17,2,1,3,1,5,6,61,13,0,0,3,2,1,0.0,3,3,2,3,3,1,3,152,4,1,977,7.377133712833954,2,3,1,3,7.400620577371135,971,1,8.034955024502159,0,0,3,0,3,1,5,12,0,1,4,3,28.704032258064444,1,0,0,3,3,2,122,0,0,0,0,0,0,3,2,0,3,2,3,0,0,1
9,3,4.189654742026425,9.042040056544483,1,2,0,1,1,0,0,15,2,1,3,3,7,5,4,4,0,0,10,10,1,0.0,4,3,4,4,3,2,6,699,1,0,638,7.198931240688173,2,5,1,3,7.198931240688173,0,0,7.198931240688173,1,0,2,0,3,1,4,6,4,0,0,3,4.0,2,2,531,3,3,2,0,39,0,0,0,0,0,0,2,0,10,2,3,0,0,0
5,3,4.110873864173311,9.250618218474752,1,0,0,1,1,2,0,5,0,1,3,1,3,4,91,56,0,0,1,1,1,0.0,3,3,4,3,3,1,1,0,1,0,672,6.511745329644728,2,3,1,3,6.543911845564792,520,0,7.102499355774649,0,0,1,0,3,1,3,6,4,0,0,1,8.0,1,3,936,3,3,2,216,0,1,0,0,0,0,3,2,0,1,2,2,0,0,0
11,3,3.713572066704308,8.823647949191303,1,2,1,1,1,0,0,21,2,1,4,3,7,5,1,0,0,0,10,10,3,94.0,4,3,4,4,3,1,1,0,1,0,1368,7.221835825288449,2,5,1,3,7.221835825288449,0,0,7.221835825288449,0,0,2,0,2,1,4,6,4,1,4,3,1.0,2,2,474,3,3,2,132,35,0,0,0,0,0,0,2,0,3,3,4,0,0,0
9,3,4.430816798843313,9.251578279992428,1,2,0,1,1,2,0,3,2,1,3,3,6,5,1,1,0,0,10,10,1,0.0,3,3,4,4,3,2,6,36,1,0,1176,7.10085190894405,2,5,1,3,7.10085190894405,0,0,7.10085190894405,0,0,2,0,3,1,4,6,4,0,0,3,1.0,2,2,460,3,3,2,100,22,0,0,0,0,0,0,2,0,3,2,3,0,0,0
9,3,4.330733340286331,9.155356063643422,1,2,0,1,1,2,0,8,2,1,3,3,6,7,50,50,2,0,3,2,2,135.0,3,4,2,3,3,1,4,570,1,0,510,6.985641817639208,2,4,1,3,6.985641817639208,0,0,6.985641817639208,0,0,1,0,3,1,3,5,4,0,0,3,50.0,1,1,288,3,3,2,0,0,0,0,1,0,0,0,2,0,6,2,3,0,0,0
12,3,4.2626798770413155,9.076923258535832,1,2,0,1,1,0,0,15,2,1,3,5,6,5,12,12,0,0,10,10,2,116.0,3,3,4,4,3,1,6,505,1,0,299,6.690842277418564,2,5,1,3,6.690842277418564,878,0,7.428333194190806,0,0,2,1,3,1,4,7,4,0,0,3,12.0,2,2,523,3,3,2,0,77,0,0,0,0,0,0,2,0,6,2,3,0,0,0
12,3,4.260984651952867,9.841665338892785,1,2,1,1,1,1,0,12,2,1,3,5,6,5,30,30,0,0,6,6,2,120.0,3,3,4,4,3,2,6,712,1,0,84,6.680854678790215,2,3,1,3,6.673297967767654,784,0,7.362010551259734,1,0,2,1,3,1,3,6,4,1,3,3,30.0,3,2,566,3,3,2,306,111,0,0,0,0,0,0,2,0,7,2,3,1,0,0
12,3,4.260984651952867,9.475163150281881,1,2,3,1,1,2,0,13,2,1,3,5,6,5,11,10,0,0,6,6,1,0.0,3,3,4,4,3,1,5,592,1,0,99,6.539585955617669,2,4,1,3,6.539585955617669,807,0,7.312553498102598,0,0,2,1,3,1,3,6,4,1,3,3,11.0,3,2,409,3,3,2,315,44,0,0,0,0,0,0,2,0,7,2,3,1,0,0
12,3,4.564348191467836,9.506808731708581,1,2,1,1,1,2,0,15,2,1,3,5,7,5,4,4,0,0,10,10,1,0.0,4,3,4,4,3,1,6,700,1,0,216,6.821107472256465,2,5,1,3,6.825460036255307,941,0,7.529406457837013,1,0,2,1,3,1,4,8,4,0,0,4,4.0,2,2,492,3,3,2,146,91,0,0,0,0,0,0,2,0,6,2,3,0,0,0
11,3,3.9889840465642745,8.274611946209552,1,2,0,1,1,0,0,14,2,1,4,3,7,5,1,0,0,0,2,3,2,72.0,4,3,4,5,3,3,1,0,1,0,1258,7.138073034044347,2,5,1,3,7.138073034044347,0,0,7.138073034044347,0,0,2,0,2,1,4,6,4,1,4,3,0.0,3,3,648,3,3,2,144,16,0,0,0,0,0,0,2,0,6,3,4,0,0,0
9,3,4.260984651952867,9.298442820197728,1,2,1,1,1,2,0,8,2,1,3,3,6,5,48,48,2,0,3,2,2,212.0,3,3,2,3,3,1,4,733,1,0,520,7.134093721192866,2,3,1,3,7.134093721192866,0,0,7.134093721192866,1,0,1,1,2,1,3,5,4,1,2,3,48.0,2,1,352,3,3,2,0,213,1,0,0,0,0,2,2,0,5,2,3,1,0,0
9,3,4.2626798770413155,9.036106025364846,1,2,0,1,1,0,0,15,2,1,3,3,7,5,6,5,0,0,10,10,2,109.0,4,3,4,4,3,3,6,712,1,0,761,7.295735072749282,2,5,1,3,7.3031700512368,0,0,7.3031700512368,1,0,2,0,3,1,4,7,4,0,0,3,6.0,2,2,606,3,3,2,0,35,0,1,0,0,0,0,2,0,5,2,3,0,0,0
5,3,4.204692619390966,9.988793309115229,1,2,0,1,1,0,0,3,2,1,3,1,6,7,90,58,0,0,1,1,1,0.0,3,3,1,4,3,2,1,0,1,0,1163,7.059617628291383,2,5,1,3,7.059617628291383,511,0,7.423568444259167,0,0,2,0,4,1,3,8,4,1,4,1,53.0,3,2,396,3,3,0,72,36,0,0,1,0,0,0,2,0,7,2,3,0,0,0
9,3,4.2626798770413155,9.002208578282412,1,2,0,1,1,0,0,8,2,1,3,3,4,7,39,39,0,0,3,2,1,0.0,3,4,2,3,3,1,5,191,1,0,673,6.762729506931879,2,5,1,3,6.762729506931879,0,0,6.762729506931879,0,0,1,0,3,1,3,5,4,0,0,1,15.0,1,2,463,3,3,2,0,0,0,0,0,0,0,0,2,0,7,2,3,0,0,0
5,1,3.970291913552122,8.738895704934043,1,2,0,1,1,0,0,4,2,1,3,1,5,7,78,16,0,0,3,2,1,0.0,3,3,4,3,3,1,1,0,1,0,1078,6.983789965258135,2,3,1,3,7.029087564149662,445,0,7.3613754289773485,0,0,2,0,3,1,3,8,4,1,4,1,78.0,1,2,360,3,3,1,0,0,0,0,0,0,0,0,2,0,6,2,3,0,0,0
9,3,4.3694478524670215,9.362718052397065,1,2,0,1,1,0,0,15,2,1,3,3,7,5,1,1,0,0,10,10,1,0.0,4,3,4,4,3,3,6,1300,1,0,434,7.45876269238096,2,5,1,3,7.45876269238096,0,0,7.45876269238096,1,0,2,0,3,1,4,7,4,0,0,3,1.0,3,2,660,3,3,2,160,24,0,0,0,0,0,0,2,0,1,2,3,0,0,0
6,3,4.174387269895637,8.895903562215581,1,2,0,1,1,2,0,3,2,1,3,0,7,5,6,6,0,0,6,6,2,500.0,4,3,0,3,3,1,1,0,1,0,0,0.0,2,5,1,3,6.206575926724928,1427,0,7.56164174558878,0,0,3,0,4,1,4,7,4,1,5,4,6.0,2,2,672,3,3,2,0,0,1,0,0,0,0,0,2,0,7,1,3,0,0,0
9,3,4.110873864173311,9.11173476822206,1,2,0,1,1,0,0,3,0,1,3,3,5,6,50,1,2,0,1,1,2,98.0,3,3,4,3,3,1,1,0,1,0,0,0.0,2,5,1,3,7.201170883281678,0,0,7.201170883281678,0,0,1,0,3,1,3,7,4,1,4,3,50.0,2,1,252,3,3,2,116,0,0,1,0,0,0,3,2,0,6,2,3,0,0,0
12,3,4.330733340286331,8.981052985901483,1,2,1,0,1,2,0,3,2,1,3,5,6,6,32,32,2,0,6,7,2,140.0,3,3,2,3,3,1,4,535,1,0,155,6.53813982376767,2,3,1,3,6.54965074223381,728,0,7.2633296174768365,0,0,1,1,3,1,3,6,4,0,0,3,32.0,3,2,440,3,3,2,252,0,0,0,0,0,0,3,2,0,7,2,3,0,0,0
0,1,4.110873864173311,9.050288983827956,1,2,0,1,1,0,0,5,2,1,3,3,6,8,82,7,0,0,10,10,1,0.0,3,4,1,3,3,1,1,0,1,0,624,6.437751649736401,2,4,1,3,6.580639137284949,0,0,6.580639137284949,0,0,1,0,2,1,3,5,4,0,0,1,5.0,1,2,484,3,3,2,106,0,0,0,0,0,0,0,2,0,5,2,3,0,0,0
12,3,4.804021044733257,9.684086987500752,1,2,0,1,1,2,0,22,2,1,3,5,8,5,15,14,2,0,6,6,2,284.0,4,3,2,4,3,1,1,0,1,0,1288,7.161622002939187,2,5,1,3,7.171656822768514,1116,0,7.790696031174738,0,0,2,1,4,1,4,9,4,1,3,3,15.0,1,2,462,3,3,2,127,82,0,0,0,0,0,0,2,0,4,2,3,0,0,0
5,3,4.454347296253507,9.55506418479516,1,2,1,1,1,0,0,9,2,1,3,1,5,5,16,14,0,0,10,10,1,0.0,3,3,3,4,3,1,6,732,1,0,64,6.680854678790215,2,5,1,3,6.680854678790215,566,0,7.217443431696533,1,0,1,1,1,1,3,5,4,0,0,3,16.0,1,2,480,3,3,2,40,30,0,1,0,0,0,3,1,1,10,2,3,0,0,0
0,1,3.9318256327243257,9.078635880978755,1,0,0,1,1,0,0,0,2,1,3,3,4,6,70,56,0,0,1,1,1,0.0,3,3,1,3,3,1,5,285,1,0,666,6.858565034791365,2,5,0,3,6.858565034791365,0,0,6.858565034791365,0,0,1,0,2,1,3,6,4,0,0,1,70.0,1,1,327,3,3,2,0,28,0,0,0,0,0,0,2,0,4,2,1,0,0,0
12,3,4.189654742026425,9.233861567017529,1,2,0,1,1,0,0,13,3,1,3,5,6,5,2,0,0,0,10,10,1,0.0,4,3,4,4,3,1,1,0,1,0,783,6.664409020350408,2,5,1,3,6.664409020350408,701,0,7.3031700512368,0,0,2,1,3,1,4,8,4,1,4,3,2.0,3,2,393,3,3,2,0,72,0,0,0,0,0,0,2,0,7,3,4,0,0,0
7,1,4.110873864173311,8.836809882398365,1,2,0,1,1,0,0,0,2,1,3,5,6,7,93,1,0,0,1,1,1,0.0,3,3,4,3,3,1,1,0,1,0,684,6.529418838262226,2,3,1,3,6.651571873589727,582,0,7.212294468500341,0,0,1,1,3,1,4,7,4,0,0,3,28.704032258064444,1,0,0,3,3,2,136,0,1,0,0,0,0,0,2,0,3,2,3,0,0,1
0,3,3.713572066704308,8.361941906144946,1,2,0,1,1,0,0,16,2,1,3,3,5,6,94,5,0,0,2,4,1,0.0,3,3,4,3,3,1,2,365,1,0,75,6.089044875446846,2,3,0,3,6.543911845564792,0,0,6.543911845564792,0,0,1,0,2,1,4,4,4,1,4,1,17.0,1,1,352,4,3,1,0,0,1,0,0,0,0,3,2,0,3,2,3,0,0,0
9,3,4.127134385045092,8.980172205725008,1,2,0,1,1,0,0,6,1,1,3,3,4,5,46,46,0,0,10,10,0,192.0,3,2,2,3,3,2,3,903,1,0,126,6.937314081223682,2,4,1,3,6.937314081223682,0,0,6.937314081223682,1,0,1,0,3,1,3,5,4,0,0,3,46.0,1,1,261,3,3,2,64,0,1,0,0,0,0,0,2,0,4,2,3,0,0,0
12,3,4.260984651952867,9.602652693506046,1,2,1,1,1,4,0,12,2,1,3,5,6,5,35,35,0,0,6,6,2,252.0,3,3,2,3,3,1,3,416,1,0,409,6.716594773520978,2,4,1,3,7.001245622069476,896,0,7.597897950521784,0,0,2,1,4,1,3,8,4,1,4,3,35.0,2,2,495,3,3,2,0,66,0,0,0,0,0,2,2,0,6,2,3,1,0,0
2,1,4.189654742026425,8.962007209588313,1,2,0,1,1,0,0,5,0,1,0,1,5,7,67,56,0,0,3,2,1,0.0,3,3,2,4,3,2,3,507,1,0,286,6.677083461247136,2,3,1,3,6.677083461247136,325,0,7.020190708311925,1,0,1,0,3,1,3,5,4,1,4,1,67.0,1,2,410,3,3,2,0,0,0,0,1,0,0,3,2,0,5,2,3,0,0,0
4,4,3.58351893845611,8.225770799348734,1,2,0,1,1,3,0,18,2,1,4,5,7,5,7,7,2,0,3,2,2,218.0,4,3,4,4,3,1,6,450,1,0,241,6.539585955617669,2,5,1,3,6.570882962339584,739,0,7.2813856635702825,1,0,2,1,3,1,4,6,4,0,0,1,7.0,1,2,506,3,3,2,0,34,0,0,0,0,0,0,2,0,3,2,3,0,0,0
4,3,3.2188758248682006,7.744569809354496,1,2,0,1,1,2,0,11,2,1,4,5,6,6,31,31,0,0,7,5,1,0.0,3,3,2,4,3,1,5,556,1,0,248,6.690842277418564,2,3,1,3,6.690842277418564,744,0,7.3453648404168685,1,0,2,1,3,1,4,7,4,1,3,1,31.0,1,2,440,3,3,2,48,0,0,0,0,0,0,0,2,0,7,2,3,0,0,0
9,3,4.6443908991413725,9.508442961755847,1,2,0,1,1,0,0,21,2,1,3,3,10,5,6,6,2,0,10,10,2,922.0,5,3,4,5,3,4,6,56,1,0,2336,7.780303087908373,2,5,1,3,7.780303087908373,0,0,7.780303087908373,0,0,2,0,3,1,5,8,4,1,5,3,6.0,3,3,968,3,3,2,248,105,0,0,0,0,0,0,2,0,6,2,3,0,0,0
9,3,4.330733340286331,8.922791623969637,1,2,0,1,1,2,0,6,1,1,3,3,5,5,47,47,0,0,6,6,1,0.0,3,3,2,3,3,1,5,824,1,0,216,6.947937068614969,2,2,1,3,6.947937068614969,0,0,6.947937068614969,1,0,1,1,3,1,3,5,4,0,0,3,47.0,3,1,308,3,3,2,0,0,1,0,0,0,0,3,2,0,6,2,3,0,0,0
12,3,4.61512051684126,9.472781556562168,1,2,0,1,1,2,0,8,2,1,3,5,6,6,41,41,0,0,10,10,2,576.0,3,4,2,4,3,1,3,448,1,0,448,6.799055862058796,2,3,1,3,7.075808863978387,960,0,7.669961995473577,0,0,2,1,4,1,4,8,4,1,4,3,41.0,3,1,509,3,3,2,0,72,0,0,1,0,0,0,2,0,6,2,3,0,0,0
12,4,4.330733340286331,9.105090961257085,1,2,0,1,1,0,0,18,2,1,3,5,8,5,1,1,0,0,10,10,1,0.0,4,3,4,4,3,3,1,0,1,0,1088,6.9930151229329605,2,5,1,3,6.9930151229329605,871,0,7.580699752224563,0,0,2,1,3,1,4,8,4,1,4,3,1.0,2,3,1025,3,3,2,208,46,0,0,0,0,0,0,2,0,12,2,3,0,0,0
9,3,4.1588830833596715,8.922791623969637,1,2,0,1,1,0,0,10,2,1,3,3,7,5,4,3,0,0,10,10,2,120.0,3,3,4,4,3,1,6,680,1,0,400,6.985641817639208,2,5,1,3,6.985641817639208,0,0,6.985641817639208,1,0,1,0,3,1,4,6,4,0,0,3,29.704032258064444,1,0,0,3,3,2,0,0,0,0,0,0,0,0,2,0,4,2,3,0,0,1
4,4,3.5553480614894135,8.190077049719049,1,1,0,1,1,2,0,18,2,1,4,5,7,5,1,1,0,0,10,10,1,0.0,4,3,4,4,3,1,1,0,1,0,689,6.536691597591305,2,5,1,3,6.556778356158042,689,0,7.239214973779806,0,0,2,0,2,1,4,5,4,0,0,1,1.0,1,2,540,3,3,2,0,102,0,0,0,0,0,0,2,0,2,2,1,0,0,0
9,3,4.260984651952867,9.204925739274683,1,2,1,1,1,0,0,6,2,1,3,3,5,5,46,46,2,0,1,1,2,57.0,3,3,2,3,3,1,3,827,1,0,161,6.8966943316227125,2,3,1,3,6.8966943316227125,0,0,6.8966943316227125,1,0,1,0,3,1,3,5,4,0,0,1,44.0,1,2,572,3,3,2,0,0,0,0,0,0,0,0,2,0,10,2,3,1,0,0
12,3,4.260984651952867,9.200391041122515,1,2,0,1,1,0,0,12,1,1,3,5,7,5,40,40,0,0,3,2,2,342.0,3,3,2,3,3,1,4,552,1,0,280,6.725033642166843,2,4,1,3,7.002155954403621,880,0,7.590346945602565,0,0,2,1,4,1,3,9,4,1,4,3,40.0,2,2,486,3,3,2,0,43,0,0,0,0,0,4,2,0,4,2,3,1,0,0
9,3,4.3694478524670215,9.236495329453033,1,2,1,1,1,0,0,15,2,1,3,3,7,5,7,7,0,0,10,10,2,183.0,4,3,4,4,3,3,5,1162,1,0,426,7.370860166536716,2,5,1,3,7.370860166536716,0,0,7.370860166536716,0,0,2,0,3,1,4,6,4,0,0,3,7.0,2,2,472,3,3,2,158,29,0,0,0,0,0,0,2,0,8,2,3,0,0,0
9,4,4.260984651952867,8.390268497842571,1,2,3,1,1,0,0,18,2,1,3,3,7,5,1,1,0,0,3,2,3,432.0,5,3,4,5,3,3,6,578,1,0,892,7.293697720601438,2,5,1,3,7.2991214627108,0,0,7.2991214627108,1,0,2,1,2,1,4,7,4,1,4,3,1.0,3,2,484,3,3,2,0,144,0,0,0,0,0,0,2,0,6,3,4,1,0,0
9,3,4.68213122712422,9.57851889529833,1,2,0,1,1,0,0,21,2,1,3,3,9,5,1,0,0,0,9,9,2,315.0,5,3,4,5,3,4,1,0,1,0,2121,7.660114319173928,2,5,1,3,7.660114319173928,0,0,7.660114319173928,0,0,2,1,3,1,5,8,4,1,5,3,0.0,3,3,732,3,3,2,124,98,0,0,1,0,0,0,2,0,5,3,4,0,0,0
9,4,4.110873864173311,8.881975184248867,1,1,0,1,1,0,0,18,2,1,3,3,7,5,0,0,0,0,10,10,1,0.0,4,3,4,4,4,1,1,0,1,0,1293,7.165493475060845,2,5,1,3,7.171656822768514,0,0,7.171656822768514,1,0,2,0,2,1,4,5,4,1,4,3,0.0,2,2,572,3,3,2,216,121,0,0,0,0,0,0,2,0,8,3,4,0,0,0
11,4,3.58351893845611,8.360539381370861,1,1,1,1,1,0,0,18,2,1,4,3,7,5,1,0,0,0,10,10,1,103.7974006116208,4,3,4,4,3,1,6,1106,1,0,135,7.124478262493424,2,5,1,3,7.124478262493424,0,0,7.124478262493424,1,0,1,1,1,1,4,4,4,0,0,3,0.0,3,2,569,3,3,2,0,116,0,0,0,0,0,0,2,0,11,3,4,0,1,0
9,3,4.653960350157523,9.338029733117072,1,2,0,1,1,0,0,12,2,1,3,3,6,5,32,32,0,0,7,7,2,160.0,3,3,2,4,3,1,5,644,1,0,549,7.085064293952548,2,3,1,3,7.329093736246592,0,0,7.329093736246592,0,1,2,0,3,1,3,7,4,1,3,3,32.0,3,2,478,3,3,2,0,0,0,0,1,0,0,3,2,0,5,0,1,0,0,0
3,1,4.3694478524670215,8.862341963516347,1,2,0,1,1,0,0,9,2,1,1,0,7,5,11,10,0,0,10,10,2,200.0,3,4,4,4,4,4,6,1309,1,0,35,7.20414929203594,2,5,1,3,7.20414929203594,0,0,7.20414929203594,2,0,2,0,2,2,3,8,4,0,0,3,11.0,3,4,784,3,3,2,0,0,0,0,0,0,0,0,2,0,11,2,0,0,0,0
9,3,4.31748811353631,9.054504940418054,1,2,0,1,1,0,0,15,2,1,3,3,7,5,1,1,0,0,10,10,1,0.0,4,3,4,4,3,3,1,0,1,0,1240,7.123672785204607,2,5,1,3,7.123672785204607,0,0,7.123672785204607,0,0,2,0,2,1,4,5,4,0,0,3,1.0,2,3,826,3,3,2,140,93,0,0,0,0,0,0,2,0,5,2,3,0,0,0
3,3,4.174387269895637,8.856376036730422,1,2,0,1,1,0,0,10,1,1,1,5,5,5,30,30,0,0,7,7,1,0.0,3,3,0,3,3,1,1,0,1,0,0,0.0,2,3,1,3,7.02197642307216,1120,0,7.714677473800927,0,0,2,0,6,2,3,12,4,0,0,1,30.0,1,2,528,3,3,2,154,0,0,0,0,0,0,0,2,0,6,2,0,0,0,0
